cat01_code,cat01_name,cat02_code,cat02_name,value,unit
0508900,201609,1101000000,1101000000 鉄鋼・非鉄金属工業,100.8,
0508900,201609,1101100000,1101100000 鉄鋼業,100.5,
0508900,201609,1101200000,1101200000 非鉄金属工業,102,
0508900,201609,1102000000,1102000000 金属製品工業,94.6,
0508900,201609,1103000000,1103000000 生産用機械工業,86.6,
0508900,201609,1104000000,1104000000 汎用・業務用機械工業,99.1,
0508900,201609,1105000000,1105000000 電子部品・デバイス工業,95.6,
0508900,201609,1106000000,1106000000 電気・情報通信機械工業,98.7,
0508900,201609,1106100000,1106100000 電気機械工業,97.8,
0508900,201609,1106200000,1106200000 情報通信機械工業,100.8,
0508900,201609,1107000000,1107000000 輸送機械工業,100.7,
0508900,201609,1108000000,1108000000 窯業・土石製品工業,100.3,
0508900,201609,1109000000,1109000000 化学工業,99.4,
0508900,201609,1111000000,1111000000 石油・石炭製品工業,100.4,
0508900,201609,1113000000,1113000000 パルプ・紙・紙加工品工業,99.4,
0508900,201609,1115000000,1115000000 その他工業,100.8,
0508900,201609,1115100000,1115100000 繊維工業,97.5,
0508900,201609,1115600000,1115600000 その他製品工業,103.5,
0508900,201609,4100100000,4100100000 機械工業,97.7,
0508900,201609,4100200000,4100200000 製造工業（除．機械工業）,99.4,
0508900,201609,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,91.5,
0508900,201609,4300001000,4300001000 <旧特掲>家庭用電気製品,95.5,
0508900,201609,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,100.6,
0508900,201609,4300003000,4300003000 <旧特掲>石油化学製品,97,
0509100,201610,1100000000,1100000000 製造工業,98.9,
0509100,201610,1101000000,1101000000 鉄鋼・非鉄金属工業,103.2,
0509100,201610,1101100000,1101100000 鉄鋼業,103.5,
0509100,201610,1101200000,1101200000 非鉄金属工業,102.6,
0509100,201610,1102000000,1102000000 金属製品工業,97.5,
0509100,201610,1103000000,1103000000 生産用機械工業,87.6,
0509100,201610,1104000000,1104000000 汎用・業務用機械工業,96.7,
0509100,201610,1105000000,1105000000 電子部品・デバイス工業,101.2,
0509100,201610,1106000000,1106000000 電気・情報通信機械工業,100,
0509100,201610,1106100000,1106100000 電気機械工業,99,
0509100,201610,1106200000,1106200000 情報通信機械工業,101.5,
0509100,201610,1107000000,1107000000 輸送機械工業,102.1,
0509100,201610,1108000000,1108000000 窯業・土石製品工業,101.8,
0509100,201610,1109000000,1109000000 化学工業,98.3,
0509100,201610,1111000000,1111000000 石油・石炭製品工業,104,
0509100,201610,1113000000,1113000000 パルプ・紙・紙加工品工業,99.8,
0509100,201610,1115000000,1115000000 その他工業,99.5,
0509100,201610,1115100000,1115100000 繊維工業,97.5,
0509100,201610,1115600000,1115600000 その他製品工業,101,
0509100,201610,4100100000,4100100000 機械工業,98,
0509100,201610,4100200000,4100200000 製造工業（除．機械工業）,100.2,
0509100,201610,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,91.6,
0509100,201610,4300001000,4300001000 <旧特掲>家庭用電気製品,97.4,
0509100,201610,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,101.7,
0509100,201610,4300003000,4300003000 <旧特掲>石油化学製品,96.2,
0509300,201611,1100000000,1100000000 製造工業,101.5,
0509300,201611,1101000000,1101000000 鉄鋼・非鉄金属工業,103.1,
0509300,201611,1101100000,1101100000 鉄鋼業,102.2,
0509300,201611,1101200000,1101200000 非鉄金属工業,105.2,
0509300,201611,1102000000,1102000000 金属製品工業,100.5,
0509300,201611,1103000000,1103000000 生産用機械工業,89.7,
0509300,201611,1104000000,1104000000 汎用・業務用機械工業,101.2,
0509300,201611,1105000000,1105000000 電子部品・デバイス工業,103.1,
0509300,201611,1106000000,1106000000 電気・情報通信機械工業,102.4,
0509300,201611,1106100000,1106100000 電気機械工業,102.2,
0509300,201611,1106200000,1106200000 情報通信機械工業,101.5,
0509300,201611,1107000000,1107000000 輸送機械工業,104.3,
0509300,201611,1108000000,1108000000 窯業・土石製品工業,102.4,
0509300,201611,1109000000,1109000000 化学工業,101.5,
0509300,201611,1111000000,1111000000 石油・石炭製品工業,105.4,
0509300,201611,1113000000,1113000000 パルプ・紙・紙加工品工業,99,
0509300,201611,1115000000,1115000000 その他工業,99.8,
0509300,201611,1115100000,1115100000 繊維工業,98.4,
0509300,201611,1115600000,1115600000 その他製品工業,99.9,
0509300,201611,4100100000,4100100000 機械工業,101.1,
0509300,201611,4100200000,4100200000 製造工業（除．機械工業）,101.5,
0509300,201611,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,95.2,
0509300,201611,4300001000,4300001000 <旧特掲>家庭用電気製品,105,
0509300,201611,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,103.9,
0509300,201611,4300003000,4300003000 <旧特掲>石油化学製品,100.5,
0509500,201612,1100000000,1100000000 製造工業,100.9,
0509500,201612,1101000000,1101000000 鉄鋼・非鉄金属工業,103.8,
0509500,201612,1101100000,1101100000 鉄鋼業,103.3,
0509500,201612,1101200000,1101200000 非鉄金属工業,103.9,
0509500,201612,1102000000,1102000000 金属製品工業,96,
0509500,201612,1103000000,1103000000 生産用機械工業,87.8,
0509500,201612,1104000000,1104000000 汎用・業務用機械工業,100.9,
0509500,201612,1105000000,1105000000 電子部品・デバイス工業,103.8,
0509500,201612,1106000000,1106000000 電気・情報通信機械工業,102.4,
0509500,201612,1106100000,1106100000 電気機械工業,104.3,
0509500,201612,1106200000,1106200000 情報通信機械工業,97.4,
0509500,201612,1107000000,1107000000 輸送機械工業,103.8,
0509500,201612,1108000000,1108000000 窯業・土石製品工業,103,
0509500,201612,1109000000,1109000000 化学工業,104,
0509500,201612,1111000000,1111000000 石油・石炭製品工業,107.1,
0509500,201612,1113000000,1113000000 パルプ・紙・紙加工品工業,100.7,
0509500,201612,1115000000,1115000000 その他工業,98.4,
0509500,201612,1115100000,1115100000 繊維工業,97.6,
0509500,201612,1115600000,1115600000 その他製品工業,98.6,
0509500,201612,4100100000,4100100000 機械工業,100.2,
0509500,201612,4100200000,4100200000 製造工業（除．機械工業）,102.1,
0509500,201612,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,93.6,
0509500,201612,4300001000,4300001000 <旧特掲>家庭用電気製品,109.4,
0509500,201612,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,103.7,
0509500,201612,4300003000,4300003000 <旧特掲>石油化学製品,102.1,
0509700,201701,1100000000,1100000000 製造工業,100.1,
0509700,201701,1101000000,1101000000 鉄鋼・非鉄金属工業,102.5,
0509700,201701,1101100000,1101100000 鉄鋼業,103.3,
0509700,201701,1101200000,1101200000 非鉄金属工業,100.9,
0509700,201701,1102000000,1102000000 金属製品工業,95.3,
0509700,201701,1103000000,1103000000 生産用機械工業,86.9,
0509700,201701,1104000000,1104000000 汎用・業務用機械工業,99.6,
0509700,201701,1105000000,1105000000 電子部品・デバイス工業,105.5,
0509700,201701,1106000000,1106000000 電気・情報通信機械工業,101.3,
0509700,201701,1106100000,1106100000 電気機械工業,103.7,
0509700,201701,1106200000,1106200000 情報通信機械工業,95.1,
0509700,201701,1107000000,1107000000 輸送機械工業,98.3,
0509700,201701,1108000000,1108000000 窯業・土石製品工業,103.5,
0509700,201701,1109000000,1109000000 化学工業,102.4,
0509700,201701,1111000000,1111000000 石油・石炭製品工業,105.9,
0509700,201701,1113000000,1113000000 パルプ・紙・紙加工品工業,100.2,
0509700,201701,1115000000,1115000000 その他工業,98.6,
0509700,201701,1115100000,1115100000 繊維工業,97,
0509700,201701,1115600000,1115600000 その他製品工業,100,
0509700,201701,4100100000,4100100000 機械工業,98.7,
0509700,201701,4100200000,4100200000 製造工業（除．機械工業）,101.5,
0509700,201701,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,92.4,
0509700,201701,4300001000,4300001000 <旧特掲>家庭用電気製品,104.7,
0509700,201701,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,98.1,
0509700,201701,4300003000,4300003000 <旧特掲>石油化学製品,102.1,
0509900,201702,1100000000,1100000000 製造工業,101.1,
0509900,201702,1101000000,1101000000 鉄鋼・非鉄金属工業,103.5,
0509900,201702,1101100000,1101100000 鉄鋼業,103.5,
0509900,201702,1101200000,1101200000 非鉄金属工業,103.2,
0509900,201702,1102000000,1102000000 金属製品工業,97.6,
0509900,201702,1103000000,1103000000 生産用機械工業,88.5,
0509900,201702,1104000000,1104000000 汎用・業務用機械工業,102.9,
0509900,201702,1105000000,1105000000 電子部品・デバイス工業,104.2,
0509900,201702,1106000000,1106000000 電気・情報通信機械工業,103.2,
0509900,201702,1106100000,1106100000 電気機械工業,105.3,
0509900,201702,1106200000,1106200000 情報通信機械工業,98.7,
0509900,201702,1107000000,1107000000 輸送機械工業,104.3,
0509900,201702,1108000000,1108000000 窯業・土石製品工業,101.5,
0509900,201702,1109000000,1109000000 化学工業,101.8,
0509900,201702,1111000000,1111000000 石油・石炭製品工業,105.4,
0509900,201702,1113000000,1113000000 パルプ・紙・紙加工品工業,100.3,
0509900,201702,1115000000,1115000000 その他工業,98.8,
0509900,201702,1115100000,1115100000 繊維工業,96.6,
0509900,201702,1115600000,1115600000 その他製品工業,100.2,
0509900,201702,4100100000,4100100000 機械工業,101.2,
0509900,201702,4100200000,4100200000 製造工業（除．機械工業）,101.6,
0509900,201702,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,94.6,
0509900,201702,4300001000,4300001000 <旧特掲>家庭用電気製品,106.6,
0509900,201702,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,104.3,
0509900,201702,4300003000,4300003000 <旧特掲>石油化学製品,100,
0510100,201703,1100000000,1100000000 製造工業,100.8,
0510100,201703,1101000000,1101000000 鉄鋼・非鉄金属工業,101.8,
0510100,201703,1101100000,1101100000 鉄鋼業,101.2,
0510100,201703,1101200000,1101200000 非鉄金属工業,103.7,
0510100,201703,1102000000,1102000000 金属製品工業,97.8,
0510100,201703,1103000000,1103000000 生産用機械工業,90.1,
0510100,201703,1104000000,1104000000 汎用・業務用機械工業,103.7,
0510100,201703,1105000000,1105000000 電子部品・デバイス工業,103.4,
0510100,201703,1106000000,1106000000 電気・情報通信機械工業,98.8,
0510100,201703,1106100000,1106100000 電気機械工業,103.7,
0510100,201703,1106200000,1106200000 情報通信機械工業,91.5,
0510100,201703,1107000000,1107000000 輸送機械工業,102.8,
0510100,201703,1108000000,1108000000 窯業・土石製品工業,103.3,
0510100,201703,1109000000,1109000000 化学工業,103.3,
0510100,201703,1111000000,1111000000 石油・石炭製品工業,108.8,
0510100,201703,1113000000,1113000000 パルプ・紙・紙加工品工業,101.4,
0510100,201703,1115000000,1115000000 その他工業,98.9,
0510100,201703,1115100000,1115100000 繊維工業,96.8,
0510100,201703,1115600000,1115600000 その他製品工業,100.4,
0510100,201703,4100100000,4100100000 機械工業,100.1,
0510100,201703,4100200000,4100200000 製造工業（除．機械工業）,101.9,
0510100,201703,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,95.8,
0510100,201703,4300001000,4300001000 <旧特掲>家庭用電気製品,105.6,
0510100,201703,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,102.4,
0510100,201703,4300003000,4300003000 <旧特掲>石油化学製品,103.2,
0510300,201704,1100000000,1100000000 製造工業,104.5,
0510300,201704,1101000000,1101000000 鉄鋼・非鉄金属工業,104.1,
0510300,201704,1101100000,1101100000 鉄鋼業,104.6,
0510300,201704,1101200000,1101200000 非鉄金属工業,103.3,
0510300,201704,1102000000,1102000000 金属製品工業,98.3,
0510300,201704,1103000000,1103000000 生産用機械工業,93.6,
0510300,201704,1104000000,1104000000 汎用・業務用機械工業,108.6,
0510300,201704,1105000000,1105000000 電子部品・デバイス工業,104,
0510300,201704,1106000000,1106000000 電気・情報通信機械工業,104.1,
0510300,201704,1106100000,1106100000 電気機械工業,104.8,
0510300,201704,1106200000,1106200000 情報通信機械工業,104.9,
0510300,201704,1107000000,1107000000 輸送機械工業,111.4,
0510300,201704,1108000000,1108000000 窯業・土石製品工業,105,
0510300,201704,1109000000,1109000000 化学工業,102.8,
0510300,201704,1111000000,1111000000 石油・石炭製品工業,107.1,
0510300,201704,1113000000,1113000000 パルプ・紙・紙加工品工業,101.4,
0510300,201704,1115000000,1115000000 その他工業,99.5,
0510300,201704,1115100000,1115100000 繊維工業,98.6,
0510300,201704,1115600000,1115600000 その他製品工業,100.3,
0510300,201704,4100100000,4100100000 機械工業,106.2,
0510300,201704,4100200000,4100200000 製造工業（除．機械工業）,102.4,
0510300,201704,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,100.3,
0510300,201704,4300001000,4300001000 <旧特掲>家庭用電気製品,104.1,
0510300,201704,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,111.1,
0510300,201704,4300003000,4300003000 <旧特掲>石油化学製品,101.9,
0510500,201705,1100000000,1100000000 製造工業,101.2,
0510500,201705,1101000000,1101000000 鉄鋼・非鉄金属工業,101.7,
0510500,201705,1101100000,1101100000 鉄鋼業,101.6,
0510500,201705,1101200000,1101200000 非鉄金属工業,102.3,
0510500,201705,1102000000,1102000000 金属製品工業,96.9,
0510500,201705,1103000000,1103000000 生産用機械工業,93.1,
0510500,201705,1104000000,1104000000 汎用・業務用機械工業,104.1,
0510500,201705,1105000000,1105000000 電子部品・デバイス工業,102.7,
0510500,201705,1106000000,1106000000 電気・情報通信機械工業,102.1,
0510500,201705,1106100000,1106100000 電気機械工業,102.7,
0510500,201705,1106200000,1106200000 情報通信機械工業,97.3,
0510500,201705,1107000000,1107000000 輸送機械工業,99.9,
0510500,201705,1108000000,1108000000 窯業・土石製品工業,104,
0510500,201705,1109000000,1109000000 化学工業,104.5,
0510500,201705,1111000000,1111000000 石油・石炭製品工業,108.6,
0510500,201705,1113000000,1113000000 パルプ・紙・紙加工品工業,100.9,
0510500,201705,1115000000,1115000000 その他工業,99.4,
0510500,201705,1115100000,1115100000 繊維工業,97.2,
0510500,201705,1115600000,1115600000 その他製品工業,101.2,
0510500,201705,4100100000,4100100000 機械工業,100.3,
0510500,201705,4100200000,4100200000 製造工業（除．機械工業）,102.4,
