scenario,variable,year,value_repro,value_paper,diff
3,BCVATGDPV,2019,-0.25716488492862866,-0.25,-0.0071648849286286564
3,BCVATGDPV,2020,-0.4008420950085985,-0.38,-0.020842095008598516
3,BGVATGDPV,2018,-0.4499234812453049,-0.46,0.010076518754695118
3,BGVATGDPV,2019,-0.3180144285553428,-0.32,0.0019855714446572192
3,BGVATGDPV,2020,-0.34748596957913414,-0.26,-0.08748596957913413
3,CG,2018,0.04438080490422047,0.04,0.004380804904220471
3,CG,2019,0.15673075696936434,0.15,0.006730756969364343
3,CG,2020,0.25824684141709797,0.25,0.008246841417097972
3,CGPI,2018,0.04030970578388915,0.04,0.00030970578388914843
3,CGPI,2019,0.17182142897237962,0.16,0.011821428972379616
3,CGPI,2020,0.33254372719581093,0.31,0.022543727195810936
3,CGV,2018,0.05107583214545852,0.05,0.001075832145458519
3,CGV,2019,0.2861510620773611,0.27,0.016151062077361056
3,CGV,2020,0.6109499535527863,0.58,0.03094995355278629
3,CP,2018,0.23813189426684644,0.24,-0.0018681057331535467
3,CP,2019,0.4905577406809525,0.51,-0.019442259319047528
3,CP,2020,0.4555446080244441,0.49,-0.034455391975555916
3,CPV,2018,0.259892424311306,0.26,-0.00010757568869401712
3,CPV,2019,0.7090085801275514,0.73,-0.02099141987244857
3,CPV,2020,0.9432797674365279,0.98,-0.03672023256347212
3,CUX,2018,1.9006600762087933,1.93,-0.029339923791206646
3,CUX,2019,1.9031088224558512,1.89,0.013108822455851321
3,CUX,2020,1.9248912621113057,1.7,0.22489126211130572
3,FXS,2018,-0.055974786913454144,-0.06,0.0040252130865458535
3,FXS,2019,-0.23650524241827786,-0.24,0.00349475758172213
3,FXS,2020,-0.4681597051919062,-0.47,0.0018402948080937787
3,GDP,2018,1.0442681036359203,1.05,-0.00573189636407978
3,GDP,2019,1.0323397671765766,1.04,-0.00766023282342343
3,GDP,2020,0.9386566461870582,0.95,-0.011343353812941714
3,GDPD,2018,1.0769290762950525,1.09,-0.013070923704947557
3,GDPD,2019,-0.08994953900766231,-0.08,-0.009949539007662309
3,GDPD,2020,-0.07746120683296026,-0.08,0.0025387931670397407
3,GDPGAP,2018,0.9467818671999099,0.93,0.016781867199909817
3,GDPGAP,2019,0.9425865608344527,0.93,0.012586560834452643
3,GDPGAP,2020,0.8818103143022387,0.88,0.001810314302238658
3,GDPPOT,2018,0.11148130272449763,0.12,-0.008518697275502363
3,GDPPOT,2019,0.09476399412123859,0.11,-0.015236005878761408
